"station","year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"STV",1997,29.14,0.79,3.85,3.37,1.04,1.99,0.03,1.06,0.56,5.44,15.97,6.59,69.83
"STV",1998,30.51,28.99,3.52,7.86,10.52,1.3,0,0,0.92,1.76,17.97,8.18,111.53
"STV",1999,12.8,16.98,7.68,4.35,1.65,0.59,0,0.11,0.05,4.13,8.78,2.15,59.27
"STV",2000,17.93,31.12,7.77,5.58,4.1,0.8,0,0,1.42,8.3,2.69,2.36,82.07
"STV",2001,9.25,15.35,5.09,5.48,0.12,0.45,0.01,0,0.73,2.69,15.25,23.83,78.25
"STV",2002,8.64,5.68,10.75,2.57,2.63,0,0.04,0,0,0.02,10.5,37.98,78.81
"STV",2003,9.95,4.74,9.14,14.81,4.28,0.01,0,2.39,0,0.45,7.04,27.57,80.38
"STV",2004,9.74,20.34,3.27,2.77,1.12,0.03,0.01,0,0.57,10.88,3.75,16.38,68.86
"STV",2005,14.03,6.95,15.82,5.51,13.97,3.75,0.03,0,0.82,3.57,8.54,41.19,114.18
"STV",2006,14.46,9.95,22.66,19.71,2.42,0.43,0,0,0,0.82,9.35,16.17,95.97
"STV",2007,2.56,22.16,1.75,6.1,1.94,1.47,0.27,0,1.42,5.73,1.9,11.89,57.19
"STV",2008,19.17,12.08,2.69,0.87,0.94,0,0,0,0,3.52,8.02,11.11,58.4
"STV",2009,5.72,21.09,13.05,2.12,8.49,0.49,0,0.06,0.18,6.1,3.9,9.04,70.24
"STV",2010,20.47,9.6,8.56,13.02,5.72,0.46,0,0.3,0.03,11.95,15.16,26.65,111.92
"STV",2011,3.2,13.1,29.3,5.54,6.04,3.27,0,0,0.2,5.89,3.56,0.79,70.89
"STV",2012,10.77,4.48,23.77,11.69,0.32,1.43,0.03,0.09,0,4.83,24.54,24.5,106.45
"STV",2013,1.23,1.19,6.19,1.55,1.1,3.11,0,0,2.5,1.15,2.56,1.22,21.8
"STV",2014,1.83,20.31,15.43,3.59,1.3,NA,0.01,NA,NA,NA,NA,NA,42.47
"TAC",1990,4.13,4.91,1.15,1.82,2.54,0.52,0.23,0.65,0.64,0.29,1.31,1.67,19.86
"TAC",1991,0.08,1.26,12.96,0.88,1.32,0.35,0.64,1.62,0.48,3.1,2.55,1.18,26.42
"TAC",1992,1.08,5.38,1.83,0.14,0.23,1.67,0.97,0.16,0.56,3.54,0.31,10.56,26.43
"TAC",1993,11.56,8.44,2.85,1.68,1.3,1.04,0,0,0.02,1.93,1.16,2.11,32.09
"TAC",1994,1.36,6.47,0.69,0.99,1.43,0,0.12,0,0.33,1.11,8.31,4.21,25.02
"TAC",1995,16.18,1.37,19.58,5.13,3.57,1.3,0.04,0.04,0,0,0.58,8.81,56.6
"TAC",1996,12.78,11.57,6.09,3.57,4.18,0.73,0.03,0.51,0.15,1.64,6.66,18.5,66.41
"TAC",1997,18.23,0.91,0.86,1.41,0.6,1.67,0.04,0,0.4,1.57,4.6,3.02,33.31
"TAC",1998,9.64,13.92,5.48,1.42,2.31,1.8,0.31,0.33,2.63,0.97,5.59,4.17,48.57
"TAC",1999,9.2,13.07,3.68,3.13,0.75,0.6,0.38,0.76,0.14,1.89,2.16,0.93,36.69
"TAC",2000,11.86,8.8,0.5,1.63,2.37,0.1,0,0,0.85,2.57,1.95,1.53,32.16
"TAC",2001,1.88,4.86,1.51,2.32,0.24,0,0,0,0.35,0.85,6.46,8.01,26.48
"TAC",2002,3.18,1.93,4.49,1.96,0.43,0,0.22,0,0,0.02,6.74,9.75,28.72
"TAC",2003,1.97,1.79,2.22,6.27,0.95,0.56,0.11,1.59,0.09,1.26,0.99,9.77,27.57
"TAC",2004,2.06,7.25,0.94,0.62,0.77,0.27,0,0,0.05,5.23,1.72,7.2,26.11
"TAC",2005,6.31,2.77,6.75,1.37,4.67,1.03,0.2,0.45,0.31,1.54,2.52,18.6,46.52
"TAC",2006,7.33,5.15,6.43,6.23,0.54,0.05,0,0,0,0.16,3.1,2.98,31.97
"TAC",2007,1.46,7.48,1.13,1.47,0.6,0.2,0,0.08,1,2.02,0.43,3.29,19.16
"TAC",2008,7.58,4.03,1.1,0.18,0.62,0.01,0,0,0,1.09,2.87,4.58,22.06
"TAC",2009,2.44,4.39,6.37,0.6,3.98,0.76,0.11,0.13,0,3.6,0.83,4.07,27.28
"TAC",2010,7.68,2.86,4.03,4.03,1.55,0.44,0,0.28,0.02,7.63,6.78,11.4,46.7
"TAC",2011,0.84,5.75,12.73,2,2.04,2.12,0.03,0,0.46,1.76,1.96,0,29.69
"TAC",2012,5.48,1.81,6.82,2.53,0.36,0.6,NA,NA,NA,1.53,5.12,11.72,35.97
"TAC",2013,0.62,0.14,1.92,0.41,1.99,0.84,0.18,0.1,0.62,0.47,0.39,1.31,8.99
"TAC",2014,2.05,7.52,2.88,1.45,0.94,0,0.56,0.89,0.96,NA,NA,NA,17.25
"TCP",2000,15.55,16.44,2.38,3.09,4.84,0.67,0,0,2.02,4.86,2.01,2.56,54.42
"TCP",2001,6.04,7.68,3.22,5.66,0,0.03,0,0,0.45,1.38,7.62,12.86,44.94
"TCP",2002,3.69,4.07,6.8,2.12,2.4,0,0.03,0,0.04,0,5.56,13.52,38.23
"TCP",2003,1.57,3.39,3.39,10.25,2.18,0,0.36,0.23,0,0.31,3.27,13.05,38
"TCP",2004,4.51,9.03,1.75,0.39,0.42,0.05,0.14,0.06,0.41,8.37,3.15,8.94,37.22
"TCP",2005,9.03,6.72,11.31,2.76,4.7,1.6,0,0,0.64,0.76,2.9,20.27,60.69
"TCP",2006,6.77,4.33,13.6,10.77,1.5,0.03,0,0,0.01,1.38,4.59,5.6,48.58
"TCP",2007,2.69,12.02,1.9,2.79,0.85,0.17,0.05,0.08,0.3,1.9,1.34,6.5,30.59
"TCP",2008,11.78,5.61,1.24,0.18,1.4,0,0,0,0,1.39,3.63,6.87,32.1
"TCP",2009,4.49,8.28,7,2.74,3.92,0.02,0,0,0.12,4.06,1.2,8.03,39.86
"TCP",2010,8.74,5.08,4.84,8.26,4.1,0.03,0,0,0.01,8.08,9.43,13.95,62.52
"TCP",2011,3.53,6.58,15.58,2.11,3.76,2.7,0,0,0.09,2.97,1.62,0.03,38.97
"TCP",2012,6.79,2.9,9.92,5.77,0.44,1.31,0.02,0.03,0.09,1.87,9.87,11.37,50.38
"TCP",2013,1.03,0.79,3.14,1.45,0.92,1.17,0,0,1.14,0.4,1.36,1.18,12.58
"TCP",2014,1.53,12.98,5.48,2.54,0.22,0,0.01,0.03,1.34,NA,NA,NA,24.13
"TCR",1990,1.17,0.86,0.49,0.35,2.96,0,0,0,0.03,0.09,0.21,1.1,7.26
"TCR",1991,0.4,1.44,2.78,0.23,0.46,0,0,0,0,0.93,0.15,0.66,7.05
"TCR",1992,0.96,4.08,1.76,0.59,0,0.12,0,0,0,0.32,0.27,4.18,12.28
"TCR",1993,3.91,3.87,2.54,0.33,1.75,0.39,0,0,0,0.3,1.16,1.39,15.64
"TCR",1994,0.89,2.27,0,0.9,2.43,0,0,0,0.07,0.6,1.36,0.79,9.31
"TCR",1995,4.96,0.24,3.59,0.4,0.42,0.27,0,0,0,0,0,3.58,13.46
"TCR",1996,3.28,3.28,1.68,0.42,1.07,0.08,0,0,0,0.93,1.76,3.39,15.89
"TCR",1997,4.02,0.28,0.17,0.06,0.65,0,0,0.03,0,0.08,2.97,1.18,9.44
"TCR",1998,3.34,6.98,1.32,1.27,2.67,0.19,0,0,0.1,0.8,1.12,0.5,18.29
"TCR",1999,2.66,1.61,1.45,1.23,0.68,0.07,0,0,0.13,0.19,0.4,0.07,8.49
"TCR",2000,2.78,4.38,0.53,0.74,0.44,0.04,0,0,0.3,2.54,0.64,0.36,12.75
"TCR",2001,1.91,1.36,1.43,1.12,0,0,0,0,0.2,0.23,1.57,4.04,11.86
"TCR",2002,1.25,0.55,1.46,0,0.08,0,0,0,0,0,1.24,3.72,8.3
"TCR",2003,0.5,0.69,0.84,1.33,0.31,0,0,0.57,0,0,1.57,1.95,7.76
"TCR",2004,0.84,2.65,1.51,0.17,0.1,0,0,0,0.33,1.66,1.29,2.67,11.22
"TCR",2005,2.31,2.92,1.86,0.94,0.68,0.07,0,0,0.1,0,0.35,1.76,10.99
"TCR",2006,3.2,1.12,2.74,3.17,0.7,0,0,0,0.1,0.26,0.97,1.42,13.68
"TCR",2007,0.5,3.4,0.19,0.64,0,0,0,0,0.23,0.53,0.58,1.7,7.77
"TCR",2008,6.72,1.7,0.02,0.02,0,0,0,0,0,0.22,1.11,0.86,10.65
"TCR",2009,2.4,2.34,0.46,0.23,0.29,0.68,0,0,0.28,1.5,0.07,1.48,9.73
"TCR",2010,4.13,1.81,1.24,1.28,0.27,0,0,0,0,0.75,1.46,2.78,13.72
"TCR",2011,0.74,2.38,3.2,0.11,0.29,2.07,0,0,0,1.02,0.29,0.14,10.24
"TCR",2012,0.77,0.4,1.83,1.73,0,0.02,0,0,NA,0.18,1.15,3.22,9.3
"TCR",2013,1.1,1.1,0.38,0.99,0,0.11,0,0,0.23,0,NA,0.2,4.11
"TCR",2014,0.34,1.83,1.14,NA,0,0,0,NA,NA,NA,NA,NA,3.31
"TKE",1990,3.44,4.59,1.8,1.55,2.02,0.45,0.31,0.75,1.25,0.28,1.05,1.41,18.9
"TKE",1991,0.05,1.34,10.97,0.87,1.63,0.39,0.87,1.72,0.61,2.71,2.83,1.83,25.82
"TKE",1992,0.71,5.2,1.86,0.33,0.31,1.13,0.21,0.84,0.62,3.11,0.34,10.73,25.39
"TKE",1993,9.32,8.13,2.73,1.67,1.12,1.24,0.13,0.01,0.04,1.84,1.59,2.45,30.27
"TKE",1994,0.99,5.61,1.38,0.73,1.78,0.01,0,0,0.35,0.55,6.59,3.55,21.54
"TKE",1995,12.67,1.32,14.05,4.14,3.5,1.18,0.39,0.01,0,0,0.5,6.08,43.84
"TKE",1996,9.45,9,4.95,2.94,4.17,0.59,0.38,0.51,0.63,1.3,3.91,16.77,54.6
"TKE",1997,16.17,1.01,1.01,1.09,0.48,1.59,0.15,0,0.2,1.24,3.02,2.61,28.57
"TKE",1998,8.64,10.13,4.66,2.51,2.56,2.18,0.14,0.4,4.25,0.82,5.49,2.95,44.73
"TKE",1999,7.91,10.28,3.62,3.04,0.41,0.65,0.02,1.25,0.15,1.48,1.89,0.94,31.64
"TKE",2000,9.72,8.86,0.79,2.37,1.81,0.25,0.01,0,0.8,2.16,1.24,1.01,29.02
"TKE",2001,1.64,3.57,2.45,2.78,0.21,0.03,0.08,0.01,0.55,0.58,4.41,6.45,22.76
"TKE",2002,2.18,1.62,4.6,1.51,0.29,0.02,0.45,0,0,0.06,5.71,10.9,27.34
"TKE",2003,2.67,0.98,1.98,3.8,0.69,0.04,1.1,2.11,0.1,0.2,1.27,7.2,22.14
"TKE",2004,2.91,5.47,0.63,0.29,0.27,0.31,0.01,0.3,0.22,4.88,1.01,4.76,21.06
"TKE",2005,7.35,1.67,6.41,2.35,3.55,1,0,0.1,0.31,1.09,1.98,13.11,38.92
"TKE",2006,7.06,4.85,7.85,7.59,0.63,1.73,0.21,0.15,0.03,0.37,3.33,3.19,36.99
"TKE",2007,1.31,9.06,1.3,1.67,0.72,0.41,0.29,0.28,1.15,1.93,0.65,4.05,22.82
"TKE",2008,10.35,4.6,1.11,0.22,1.22,0,0,0,0,0.57,1.55,4.75,24.37
"TKE",2009,2.04,5.61,6.49,0.91,2.43,0.6,0.1,0.1,0,0.24,1.1,5.7,25.32
"TKE",2010,4.8,2.7,3.6,3.9,0.8,0.4,0.03,0.05,0.06,5.9,4.9,9.4,36.54
"TKE",2011,0.9,8,10.2,1.3,1.69,1.87,NA,NA,NA,0.55,0.63,0.03,25.17
"TKE",2012,4.02,1.25,5.98,2.19,0.29,NA,NA,NA,NA,1.58,6.05,7.33,28.69
"TKE",2013,0.48,0.13,1.47,0.51,1.78,0.45,0.03,0.01,0.85,0.8,0.51,0.95,7.97
"TKE",2014,1.85,5.86,3.04,0.77,0.79,0,0.78,1.18,0.88,NA,NA,NA,15.15
"TRM",1992,NA,3.85,2.48,0,0.05,NA,0.1,0,0.02,1.58,0,4.09,12.17
"TRM",1993,5.47,4.58,2.89,0.14,0.19,1.16,0,0,0,0.56,2.23,1.34,18.56
"TRM",1994,1.17,3.05,1.33,1.56,1.34,NA,NA,NA,NA,0.76,2.08,2.02,13.31
"TRM",1995,6.67,1.03,8.28,1.73,2.48,0.43,0,0,0,0,0,2.05,22.67
"TRM",1996,4.01,4.44,1.45,1.34,0.33,0,0,0,0,1.38,4.06,5.71,22.72
"TRM",1997,7.41,0.42,0.46,0,0,0,0.05,0,0.04,1.45,3.48,2.31,15.62
"TRM",1998,4.47,6.33,6.29,2.54,1.38,0.5,0,0,0.04,0.16,1.69,0.51,23.91
"TRM",1999,5.71,1.73,0.93,2.05,0.73,0.03,0,0,0.69,0,1.31,0,13.18
"TRM",2000,3.93,7.14,2.3,1.66,0.67,0.51,0.09,0,0.12,1.97,0.17,0.05,18.61
"TRM",2001,3.01,3.2,0.32,3.81,0,0,0.14,0,0,0.41,2.67,4.42,17.98
"TRM",2002,1.42,0.29,1.85,0.77,0.73,0,0,0,0,0,3.95,2.74,11.75
"TRM",2003,0.27,1.88,0.81,2.55,1.21,0,0.11,0,0,0.08,0.91,3.42,11.24
"TRM",2004,1.35,3.87,0.81,0.5,0.02,0,0,0,0,2.15,1.52,2.71,12.93
"TRM",2005,3.84,2.2,2.63,0.56,2.34,1,0,0.05,0,0.21,0.13,3.44,16.4
"TRM",2006,4.29,0.85,5.59,4.49,0.52,0,0,0,0,0.24,0.12,2.41,18.51
"TRM",2007,0.57,2.72,1.91,1.09,0.07,0,0,0,0.37,0.55,0.47,2.34,10.09
"TRM",2008,2.21,3.3,0.2,0,0.14,0,0,0,0,0.23,2.15,2,10.23
"TRM",2009,0.89,2.46,0.53,0.73,0.5,0.42,0,0,0,1.5,0.1,3.23,10.36
"TRM",2010,3.71,5.11,1.09,3.53,0.22,0,0,0,0.1,3.57,3.74,9.7,30.77
"TRM",2011,1.92,1.5,4.68,0.66,0.43,0.42,0,0,0,0.76,1.08,0,11.45
"TRM",2012,2.62,0.92,3.45,3.46,0.1,0.01,0.02,0,0,0.28,0.91,2.99,14.76
"TRM",2013,0.71,0.87,0.49,0.02,0.51,0,0.06,0,0.06,0.08,0.58,0.31,3.69
"TRM",2014,0.39,1.49,1.25,1.24,0.14,0.03,0,0,0,NA,NA,NA,4.54
"UKH",1990,6.87,4.29,2.31,0.52,5.47,0.02,0,0,1.29,0.88,0.51,1.98,24.14
"UKH",1991,0.52,3.37,15.34,0.86,0.47,0.48,0.05,0,0,2.25,2.4,3.46,29.2
"UKH",1992,4.11,10.99,4.8,1.23,0.24,1.39,0,0,0,4.1,1.2,14.24,42.3
"UKH",1993,12.42,7.99,3.1,2.62,3.45,1.37,0,0,0,0.67,2.8,4.91,39.33
"UKH",1994,4.8,7.59,0.3,2.66,0.58,0,0.02,0,0,0.37,6.8,4.81,27.93
"UKH",1995,24.76,0.74,18.64,4.57,2.68,0.43,0,0,0,0,0.31,15.94,68.07
"UKH",1996,13.57,9.35,3.48,3.82,2.74,0,0,0,0.18,1.59,4,15.72,54.45
"UKH",1997,12.71,1.17,2.45,1.04,1.23,0.64,0,0.9,0.69,2.33,9.99,4.31,37.46
"UKH",1998,16.62,22.33,6.65,2.29,6.42,0.21,0,0,0,2.35,8.92,1.26,67.05
"UKH",1999,4.15,13.14,5.96,2.06,0.13,0,0,0.51,0.18,1.31,5.28,1.3,34.02
"UKH",2000,8.01,12.03,2.48,3.05,2.62,1.22,0,0,0.32,2.9,1.99,1.78,36.4
"UKH",2001,5.46,8.91,3.52,1.17,0,0.63,0,0,0.21,0.69,9.36,10.77,40.72
"UKH",2002,4.16,3.05,2.09,0.7,0.76,0,0,0,0,0,5.98,22.25,38.99
"UKH",2003,3.77,3.28,3.99,9.8,0.63,0,0,0,0.23,0.03,4.24,18.51,44.48
"UKH",2004,2.01,13.03,1.46,0.58,0.28,0.03,0,0,0.15,5.34,1.84,6.74,31.46
"UKH",2005,8.26,3.63,4.85,2.74,4.72,2.16,0,0,0.03,0.85,5.54,22.14,54.92
"UKH",2006,7.37,5.13,10.98,7.87,0.43,0,0,0,0,0.21,4.49,7.3,43.78
"UKH",2007,0.51,9.62,0.85,2.39,NA,0,0,0,0,2.18,0.6,7.3,23.45
"UKH",2008,15.25,5.22,1.25,0.44,0,0.01,0,0,0.28,1.22,4.53,3.48,31.68
"UKH",2009,0.78,9.26,3.87,0.09,2.93,0,0,0,0.02,3.57,1.75,4.09,26.36
"UKH",2010,11.3,4.38,5.6,5.06,2.19,0.37,0,0,0.08,7.97,3.26,9.12,49.33
"UKH",2011,2.21,4.94,12.6,0.69,2.47,1.99,0,0,0,3.54,2.37,0.03,30.84
"UKH",2012,5.21,1.4,12.22,1.55,0.29,0,0,0,0,0.65,8.67,15.79,45.78
"UKH",2013,1.25,0.21,2.67,1.57,NA,NA,NA,NA,1.38,0.05,1.34,0.79,9.26
"VNT",1990,0.96,1.05,0.65,0.92,1.33,0.21,1.5,0.3,0.68,0.18,0.41,0.37,8.56
"VNT",1991,0.05,0.96,4.11,0.33,1.06,0.45,0.5,0.83,0.6,0.8,1.47,0.72,11.88
"VNT",1992,0.2,1.27,1.21,0.34,0.1,0.59,0.36,0.61,0.06,1.7,0.06,4.52,11.02
"VNT",1993,4,2.51,1.34,0.75,0.79,1.56,0.5,0.39,0,1.65,0.16,1.44,15.09
"VNT",1994,0.04,1.35,1.23,0.15,1,0.03,0.25,0,0.63,0.21,3.53,2.04,10.46
"VNT",1995,7.63,0.55,6.44,1.6,2.61,1.35,0.79,0,0,0,0.48,3.16,24.61
"VNT",1996,4.09,4.57,2.06,1.6,NA,NA,0.02,0.62,0.42,0.45,1.37,7.56,22.76
"VNT",1997,7.8,0.32,0.24,0.74,0.38,0.69,0.22,0,0.55,0.6,0.84,1.01,13.39
"VNT",1998,2.54,3.14,2.47,1.02,2.67,2.88,0.06,0,2.86,0.96,2.24,1.35,22.19
"VNT",1999,3.75,4.43,1.2,0.99,0.09,0.29,0,0.38,0.08,1.11,0.56,0.33,13.21
"VNT",2000,5.64,3.33,0.5,0.88,1.25,0.14,0,0.01,0.21,0.71,1.09,0.4,14.16
"VNT",2001,0.49,0.63,0.68,0.9,0.01,0.05,0.04,0,0.31,0.42,1.76,3.11,8.4
"VNT",2002,0.81,0.39,1.12,0.82,0.49,0.07,0.65,0,0,0.13,2.57,3.65,10.7
"VNT",2003,1.15,0.63,1.12,1.8,0.32,0.32,0.17,1.32,0.37,0,0.68,3.21,11.09
"VNT",2004,0.91,2.47,0.4,0,1.02,0.58,0,0.09,0.18,1.84,0.59,2.55,10.63
"VNT",2005,1.75,0.34,2.37,0.77,1.06,1.15,0,0,0.58,0.57,0.81,9.37,18.77
"VNT",2006,2.49,2.42,2.19,3.38,0.35,0.14,0.04,0.05,0,0.87,1.01,0.81,13.75
"VNT",2007,0.19,3.17,0.61,0.64,0.22,0.61,0.09,0.11,0.34,2.26,0.59,1.75,10.58
"VNT",2008,3.47,1.41,0.69,0.07,1.15,0,0.03,0,0,0.19,1.89,1.13,10.03
"VNT",2009,0.68,1.01,2.47,0.3,0.72,1.53,0.06,0.11,0,1.27,0.57,2.16,10.88
"VNT",2010,2.18,2.5,1.21,1.45,0.86,0.1,0.3,0.15,0,2.64,1.46,4.82,17.67
"VNT",2011,0.31,3.31,3.93,0.56,0.82,2.93,0.38,0,0.28,0.98,0.48,0,13.98
"VNT",2012,2.25,0.51,3.44,0.84,0.29,0.49,0.83,0.06,0.12,0.52,2.57,7.8,19.72
"VNT",2013,0.46,0.01,0.42,0.45,0.61,0.16,0.49,0.29,1.12,0.59,0.56,0.45,5.61
"VSL",1990,2.29,1.08,0.13,0.42,0.99,0,0,0,0.05,0,0.3,0.35,5.61
"VSL",1991,0.16,0.23,7.43,0,0,0,0,0,0,0,0.16,3.32,11.3
"VSL",1992,1.47,3.19,1.39,0.01,0,0,0,0,0,1.33,0,2.65,10.04
"VSL",1993,3.74,2.86,1.86,0.12,0.12,0.64,0,0,0,0.47,1.41,0.83,12.05
"VSL",1994,1.16,1.58,0.55,0.66,0.43,0,0,0,0.61,0.9,2.31,1.22,9.42
"VSL",1995,4.99,0.16,6.47,0.81,1.19,0.35,0,0,0,0,0,2.72,16.69
"VSL",1996,1.91,3.03,2.08,1.28,0.51,0,0,0,0,1.37,2.16,3.88,16.22
"VSL",1997,4.59,0.15,0.31,0,0,0,0,0,0,0.15,2.83,1.66,9.69
"VSL",1998,3.53,4.62,4.09,2.03,1.6,1.25,0,0,0.99,0.26,0.95,0.62,19.94
"VSL",1999,3.91,1,0.79,1.74,0,0,0,0,0,0,0.73,0,8.17
"VSL",2000,2.17,4.44,1.45,1.03,0.5,0.95,0,0.1,0,2.07,0,0.1,12.81
"VSL",2001,2.18,3.82,0.44,1.44,0,0,0,0,0,0.48,2.04,4.89,15.29
"VSL",2002,1.06,0.21,1.31,0.23,0.22,0,0,0,0,0,1.76,1.63,6.42
"VSL",2003,0.45,1.36,0.7,1.9,0.91,0,0.02,0,0,0,0.61,2.45,8.4
"VSL",2004,0.9,2.2,1.43,0.4,0,0,0,0,0,1.7,0.82,0.95,8.4
"VSL",2005,3.15,1.38,2.31,0.97,0.88,0,0,0,0,0,0.19,1.61,10.49
"VSL",2006,4.41,0.15,2.81,5.74,0.53,0,0,0,0,0.26,0.03,0.88,14.81
"VSL",2007,0.32,1.61,0.48,0.2,0.04,0,0,0.01,0.82,0.83,0.1,1.41,5.82
"VSL",2008,2.27,0.74,0,0,0.36,0,0,0,0,0,1.89,1.28,6.54
"VSL",2009,1.15,1.37,0.18,0.31,0.4,0.19,0,0,0.02,1.47,0.17,1.72,6.98
"VSL",2010,2.04,2.65,0.67,2.06,0.28,0,0,0,0,0.67,1.33,6.33,16.03
"VSL",2011,1.24,0.95,2.37,0.36,0.34,0.6,0,0,0,0,0.37,0,6.23
"VSL",2012,0.42,0.31,1.6,2.78,0,0.35,0,0,0,0.03,0.14,1.68,7.31
"VSL",2013,0.26,0.9,0.51,0,0.85,0,0,0.05,0,0.05,0.65,0.2,3.47
"VSL",2014,0.34,1.13,1.47,0.66,0.1,0,0,0,0.05,NA,NA,NA,3.75
"WDL",1990,5.02,3.36,1.08,0.32,2.22,0,0,0,0,0.04,0.32,1.21,13.57
"WDL",1991,0.38,2.93,9.11,0.29,0.32,0.42,0,0,0,0.41,0.29,2.84,16.99
"WDL",1992,2.51,8.38,2.82,0.64,0,0.22,0,0,0,2.34,0.21,6.86,23.98
"WDL",1993,11.7,7.57,2.33,0.98,0.82,0.47,0,0,0,1,2.55,1.87,29.29
"WDL",1994,2.66,3.34,0.12,0.74,1.2,0,0,0,0.05,0.85,3.9,2.9,15.76
"WDL",1995,12.28,0.3,8.44,0.54,1.09,0.7,0,0,0,0,0.01,6.56,29.92
"WDL",1996,4.29,8.67,2.17,2.3,2.11,0,0,0,0,2.12,1.36,5.8,28.82
"WDL",1997,10.65,0.21,0.66,0.15,0.41,0.14,0,0.22,0.04,0.38,5.21,2.23,20.3
"WDL",1998,5.5,12.2,1.8,1.67,2.42,0.05,0,0,0.57,0.87,2.25,1.28,28.61
"WDL",1999,0.52,4.08,1.63,1.43,0.07,0.02,0,0,0,0.26,1.56,0.29,9.86
"WDL",2000,5.11,7.4,1.75,1.7,1.12,0.22,0,0,0.32,1.52,0.86,0.34,20.34
"WDL",2001,3.6,5.7,2.82,1.46,0,0.13,0,0,0.24,0.47,3.54,6.96,24.92
"WDL",2002,2.33,0.75,1.85,0.05,0.71,0,0,0,0,0,2.37,8.93,16.99
"WDL",2003,2.32,1.9,2.27,3.52,0.75,0,0,1.02,0,0,0.77,5.52,18.07
"WDL",2004,2.53,6.38,0.71,0.14,0.13,0,0,0,0.01,2.59,3.11,3.7,19.3
"WDL",2005,6.16,3.89,2.29,0.79,1.86,0.9,0,NA,NA,0.05,2.43,10.61,28.98
"WDL",2006,2.93,2.11,5.47,4.54,0.51,0,0,0,0,0.01,1.69,1.7,18.96
"WDL",2007,0.06,3.19,0.15,1.81,0.24,0,0.11,0,0.2,1.35,0.83,2.84,10.78
"WDL",2008,8.16,3,0,0.01,0.03,0,0,0,0,0.45,2.2,1.98,15.83
"WDL",2009,1.4,5.82,2.04,1.04,0.7,0.28,0,0,0.26,3.83,0.43,2.2,18
"WDL",2010,7.43,3.29,1.79,3.47,0.68,NA,NA,NA,NA,1.13,2.67,6.49,26.95
"WDL",2011,1.68,3.97,NA,0.1,1.18,2.17,0,0,0.05,0.95,1.13,0.28,11.51
"WDL",2012,3.37,0.9,4.24,2.12,NA,0,NA,NA,NA,1.05,3.05,7.28,22.01
"WDL",2013,0.78,0.45,1.6,0.71,0.11,0.4,0,0,NA,0,1.1,0.34,5.49
"WHI",2003,9.75,2.75,6.9,12.7,2.67,0,0.03,1.36,0.06,0,7.04,12.43,55.69
"WHI",2004,6.32,20.27,3.92,4.34,0.6,0,0,0.04,0.18,6.59,1.9,17.17,61.33
"WHI",2005,8.36,5.84,12.22,4.71,10.24,1.65,0,0,0.01,1.43,9.72,28.89,83.07
"WHI",2006,11.13,6.21,17.59,10.39,1.66,0.32,0.09,0.09,0,0.46,5.79,9.17,62.9
"WHI",2007,0.66,12.46,0.5,3.48,0.72,0.12,4.53,0.02,0.18,4.26,0.31,10.21,37.45
"WHI",2008,11.74,9.9,0.26,0.47,1.05,0.1,0,0.04,0,5.12,4.13,3.55,36.36
"WHI",2009,0.72,20.29,8.84,2.48,9,1.85,0,0.05,0.01,9.53,1.61,7.29,61.67
"WHI",2010,22.46,14.48,4.69,9.26,6.08,1.25,0,0.08,0.68,7.29,8.12,13.97,88.36
"WHI",2011,2.3,6.73,20.75,3.42,5.47,4.57,0.36,0,0.03,3.86,4.35,0.42,52.26
"WHI",2012,8.11,3.27,19.19,4.42,1.12,1.2,0,0,0,1.23,11.09,18.57,68.2
"WHI",2013,0.86,0.55,4.39,2.02,0.52,2.73,0,0,2.07,0.06,1.6,0.45,15.25
"WHI",2014,0.34,14.51,13.41,2.39,0.04,0,0.1,0.28,2.58,NA,NA,NA,33.65
"WHK",1990,9.34,3.3,2.89,1.18,13.09,0.05,0.06,0.38,0.27,1.27,0.54,0.95,33.32
"WHK",1991,1.25,4.02,22.44,2.05,1.43,0.35,0.06,0.08,0,1.58,1.71,5.78,40.75
"WHK",1992,5.05,20.3,9.2,5.07,0.4,3.72,0,0,0,6.1,2.07,14.83,66.74
"WHK",1993,16.3,10.4,14.48,3.94,7.36,1.66,0,0.01,0,2.31,1.37,12.07,69.9
"WHK",1994,8.77,7.2,0.82,4.94,1.54,0.79,0,0,0.06,0.1,6.03,5.66,35.91
"WHK",1995,48.05,2.05,29.49,7.08,3.51,4.54,0.03,0,0,0,0.22,21.38,116.35
"WHK",1996,10,17.31,3.71,3.75,8.21,0.2,0.3,0,0.87,2.81,15.42,26.82,89.4
"WHK",1997,18.27,0.54,2.82,2.59,0.67,4.13,0.11,0.71,1.4,2.19,16.09,4.62,54.14
"WHK",1998,19.39,39.39,14.79,5.72,10.32,2.21,0.13,0,0.51,1.6,17.62,4.06,115.74
"WHK",1999,7.3,14.85,9.06,4.25,0.32,0.35,0,0.1,0,2.8,8.65,1.28,48.96
"WHK",2000,13.51,27.28,6.11,7.16,2.22,1.03,0.02,0,3.02,5.09,1.47,2.57,69.48
"WHK",2001,10.32,13.25,5.01,3.02,0.08,2.97,0.02,0,1.03,2.94,16.27,19.32,74.23
"WHK",2002,7.24,4.91,4.92,1.37,1.75,0.3,0,0,0,0,6.74,34.24,61.47
